Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
1970-01-01 00:00:00.000002021,Under the Stars of Paris,16.811,73,average,Comedy,1970
1970-01-01 00:00:00.000001983,Porky's II: The Next Day,16.81,238,not_popular,Comedy,1970
1970-01-01 00:00:00.000002015,The Stanford Prison Experiment,16.809,788,average,Thriller,1970
1970-01-01 00:00:00.000002016,The Choice,16.808,1612,popular,Drama,1970
1970-01-01 00:00:00.000002016,The Choice,16.808,1612,popular,Romance,1970
1970-01-01 00:00:00.000002015,Fathers and Daughters,16.807,847,average,Drama,1970
1970-01-01 00:00:00.000002005,Initial D,16.806,171,average,Action,1970
1970-01-01 00:00:00.000002005,Initial D,16.806,171,average,Crime,1970
1970-01-01 00:00:00.000002005,Initial D,16.806,171,average,Thriller,1970
1970-01-01 00:00:00.000002005,Initial D,16.806,171,average,Drama,1970
1970-01-01 00:00:00.000001960,Ocean's Eleven,16.806,242,below_avg,Crime,1970
1970-01-01 00:00:00.000001960,Ocean's Eleven,16.806,242,below_avg,Comedy,1970
1970-01-01 00:00:00.000001960,Ocean's Eleven,16.806,242,below_avg,Music,1970
1970-01-01 00:00:00.000001960,Ocean's Eleven,16.806,242,below_avg,Thriller,1970
1970-01-01 00:00:00.000002008,iCarly: iGo to Japan,16.805,137,average,Comedy,1970
1970-01-01 00:00:00.000002008,iCarly: iGo to Japan,16.805,137,average,Family,1970
1970-01-01 00:00:00.000002008,Four Christmases,16.804,870,not_popular,Comedy,1970
1970-01-01 00:00:00.000002008,Four Christmases,16.804,870,not_popular,Romance,1970
1970-01-01 00:00:00.000002008,Four Christmases,16.804,870,not_popular,Drama,1970
1970-01-01 00:00:00.000002010,14 Blades,16.796,145,below_avg,Drama,1970
1970-01-01 00:00:00.000002010,14 Blades,16.796,145,below_avg,Action,1970
1970-01-01 00:00:00.000002010,14 Blades,16.796,145,below_avg,Thriller,1970
1970-01-01 00:00:00.000002017,In Dubious Battle,16.795,114,not_popular,Drama,1970
1970-01-01 00:00:00.000002015,Turbo Kid,16.794,558,average,Action,1970
1970-01-01 00:00:00.000002015,Turbo Kid,16.794,558,average,Adventure,1970
1970-01-01 00:00:00.000002015,Turbo Kid,16.794,558,average,Comedy,1970
1970-01-01 00:00:00.000002015,Turbo Kid,16.794,558,average,Science Fiction,1970
1970-01-01 00:00:00.000002009,The Tournament,16.793,482,not_popular,Horror,1970
1970-01-01 00:00:00.000002009,The Tournament,16.793,482,not_popular,Action,1970
1970-01-01 00:00:00.000002009,The Tournament,16.793,482,not_popular,Thriller,1970
1970-01-01 00:00:00.000002007,Billy & Mandy's Big Boogey Adventure,16.79,112,popular,Adventure,1970
1970-01-01 00:00:00.000002007,Billy & Mandy's Big Boogey Adventure,16.79,112,popular,Comedy,1970
1970-01-01 00:00:00.000002007,Billy & Mandy's Big Boogey Adventure,16.79,112,popular,Animation,1970
1970-01-01 00:00:00.000002007,Billy & Mandy's Big Boogey Adventure,16.79,112,popular,TV Movie,1970
1970-01-01 00:00:00.000001991,Hudson Hawk,16.789,760,not_popular,Action,1970
1970-01-01 00:00:00.000001991,Hudson Hawk,16.789,760,not_popular,Adventure,1970
1970-01-01 00:00:00.000001991,Hudson Hawk,16.789,760,not_popular,Comedy,1970
1970-01-01 00:00:00.000002003,Daddy Day Care,16.787,1721,not_popular,Comedy,1970
1970-01-01 00:00:00.000002003,Daddy Day Care,16.787,1721,not_popular,Family,1970
1970-01-01 00:00:00.000002016,The Duel,16.786,273,not_popular,Western,1970
1970-01-01 00:00:00.000002016,The Duel,16.786,273,not_popular,Drama,1970
1970-01-01 00:00:00.000002011,Detective Conan: Quarter of Silence,16.782,80,average,Animation,1970
1970-01-01 00:00:00.000002011,Detective Conan: Quarter of Silence,16.782,80,average,Action,1970
1970-01-01 00:00:00.000002011,Detective Conan: Quarter of Silence,16.782,80,average,Crime,1970
1970-01-01 00:00:00.000002011,Detective Conan: Quarter of Silence,16.782,80,average,Mystery,1970
1970-01-01 00:00:00.000002007,Crows Zero,16.78,244,average,Action,1970
1970-01-01 00:00:00.000002004,Speak,16.777,345,average,Drama,1970
1970-01-01 00:00:00.000002004,Shall We Dance?,16.776,983,below_avg,Drama,1970
1970-01-01 00:00:00.000002004,Shall We Dance?,16.776,983,below_avg,Romance,1970
1970-01-01 00:00:00.000002004,Shall We Dance?,16.776,983,below_avg,Comedy,1970
1970-01-01 00:00:00.000002000,The Whole Nine Yards,16.774,1433,below_avg,Comedy,1970
1970-01-01 00:00:00.000002000,The Whole Nine Yards,16.774,1433,below_avg,Crime,1970
1970-01-01 00:00:00.000002004,The Merchant of Venice,16.772,459,average,Drama,1970
1970-01-01 00:00:00.000002004,The Merchant of Venice,16.772,459,average,Romance,1970
1970-01-01 00:00:00.000002018,Bent,16.77,127,not_popular,Thriller,1970
1970-01-01 00:00:00.000002018,Bent,16.77,127,not_popular,Crime,1970
1970-01-01 00:00:00.000002013,The Kings of Summer,16.766,925,average,Comedy,1970
1970-01-01 00:00:00.000002013,The Kings of Summer,16.766,925,average,Drama,1970
1970-01-01 00:00:00.000001998,The Siege,16.766,1017,below_avg,Drama,1970
1970-01-01 00:00:00.000001998,The Siege,16.766,1017,below_avg,Action,1970
1970-01-01 00:00:00.000001998,The Siege,16.766,1017,below_avg,Thriller,1970
1970-01-01 00:00:00.000001998,The Siege,16.766,1017,below_avg,Crime,1970
1970-01-01 00:00:00.000002018,Antrum,16.765,228,not_popular,Horror,1970
1970-01-01 00:00:00.000002015,Steve Jobs,16.765,3560,average,Drama,1970
1970-01-01 00:00:00.000002015,Steve Jobs,16.765,3560,average,History,1970
1970-01-01 00:00:00.000001997,Happy Together,16.765,415,popular,Drama,1970
1970-01-01 00:00:00.000001997,Happy Together,16.765,415,popular,Romance,1970
1970-01-01 00:00:00.000002012,A Perfect Ending,16.764,89,below_avg,Drama,1970
1970-01-01 00:00:00.000002012,A Perfect Ending,16.764,89,below_avg,Romance,1970
1970-01-01 00:00:00.000001998,The Legend of 1900,16.764,1804,popular,Drama,1970
1970-01-01 00:00:00.000001998,The Legend of 1900,16.764,1804,popular,Music,1970
1970-01-01 00:00:00.000001998,The Legend of 1900,16.764,1804,popular,Romance,1970
1970-01-01 00:00:00.000001973,Westworld,16.764,973,average,Adventure,1970
1970-01-01 00:00:00.000001973,Westworld,16.764,973,average,Science Fiction,1970
1970-01-01 00:00:00.000001973,Westworld,16.764,973,average,Western,1970
1970-01-01 00:00:00.000002015,Mr. Holmes,16.756,1575,below_avg,Drama,1970
1970-01-01 00:00:00.000002015,Mr. Holmes,16.756,1575,below_avg,Crime,1970
1970-01-01 00:00:00.000002009,The Countess,16.752,120,not_popular,Drama,1970
1970-01-01 00:00:00.000002009,The Countess,16.752,120,not_popular,History,1970
1970-01-01 00:00:00.000001999,Magnolia,16.752,2698,popular,Drama,1970
1970-01-01 00:00:00.000001966,Andrei Rublev,16.751,547,popular,Drama,1970
1970-01-01 00:00:00.000001966,Andrei Rublev,16.751,547,popular,History,1970
1970-01-01 00:00:00.000002019,The Farm,16.75,171,not_popular,Horror,1970
1970-01-01 00:00:00.000002019,The 16th Episode,16.749,14,not_popular,Horror,1970
1970-01-01 00:00:00.000002013,Kill Your Darlings,16.745,1162,average,Drama,1970
1970-01-01 00:00:00.000002013,Kill Your Darlings,16.745,1162,average,Romance,1970
1970-01-01 00:00:00.000002013,Kill Your Darlings,16.745,1162,average,Thriller,1970
1970-01-01 00:00:00.000001985,Office Love: Behind Closed Doors,16.744,4,not_popular,Romance,1970
1970-01-01 00:00:00.000001995,Virtuosity,16.741,410,not_popular,Action,1970
1970-01-01 00:00:00.000001995,Virtuosity,16.741,410,not_popular,Crime,1970
1970-01-01 00:00:00.000001995,Virtuosity,16.741,410,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000001995,Virtuosity,16.741,410,not_popular,Thriller,1970
1970-01-01 00:00:00.000001996,The First Wives Club,16.74,606,average,Comedy,1970
1970-01-01 00:00:00.000001980,A Change of Seasons,16.738,21,not_popular,Drama,1970
1970-01-01 00:00:00.000001980,A Change of Seasons,16.738,21,not_popular,Romance,1970
1970-01-01 00:00:00.000001980,A Change of Seasons,16.738,21,not_popular,Comedy,1970
1970-01-01 00:00:00.000001936,Modern Times,16.737,2866,popular,Comedy,1970
1970-01-01 00:00:00.000001936,Modern Times,16.737,2866,popular,Drama,1970
1970-01-01 00:00:00.000001963,8½,16.737,1733,popular,Fantasy,1970
1970-01-01 00:00:00.000001963,8½,16.737,1733,popular,Drama,1970
1970-01-01 00:00:00.000002013,Transformers: Prime Beast Hunters: Predacons Rising,16.735,83,popular,Action,1970
1970-01-01 00:00:00.000002013,Transformers: Prime Beast Hunters: Predacons Rising,16.735,83,popular,Animation,1970
1970-01-01 00:00:00.000002013,Transformers: Prime Beast Hunters: Predacons Rising,16.735,83,popular,Science Fiction,1970
1970-01-01 00:00:00.000002018,Taylor Swift: Reputation Stadium Tour,16.734,231,popular,Music,1970
1970-01-01 00:00:00.000002018,Taylor Swift: Reputation Stadium Tour,16.734,231,popular,Documentary,1970
1970-01-01 00:00:00.000002007,The Warlords,16.734,223,average,Action,1970
1970-01-01 00:00:00.000002007,The Warlords,16.734,223,average,Drama,1970
1970-01-01 00:00:00.000002007,The Warlords,16.734,223,average,History,1970
1970-01-01 00:00:00.000002021,The Reckoning,16.732,62,not_popular,Horror,1970
1970-01-01 00:00:00.000002021,The Reckoning,16.732,62,not_popular,Drama,1970
1970-01-01 00:00:00.000002020,Mank,16.728,1181,average,Drama,1970
1970-01-01 00:00:00.000002020,Mank,16.728,1181,average,History,1970
1970-01-01 00:00:00.000002010,Incendies,16.728,1858,popular,Drama,1970
1970-01-01 00:00:00.000002010,Incendies,16.728,1858,popular,War,1970
1970-01-01 00:00:00.000002010,Incendies,16.728,1858,popular,Mystery,1970
1970-01-01 00:00:00.000002020,Rifkin's Festival,16.727,290,below_avg,Romance,1970
1970-01-01 00:00:00.000002020,Rifkin's Festival,16.727,290,below_avg,Comedy,1970
1970-01-01 00:00:00.000002020,Spontaneous,16.726,344,average,Comedy,1970
1970-01-01 00:00:00.000002020,Spontaneous,16.726,344,average,Horror,1970
1970-01-01 00:00:00.000001940,The Thief of Bagdad,16.724,186,popular,Action,1970
1970-01-01 00:00:00.000001940,The Thief of Bagdad,16.724,186,popular,Adventure,1970
1970-01-01 00:00:00.000001940,The Thief of Bagdad,16.724,186,popular,Family,1970
1970-01-01 00:00:00.000001940,The Thief of Bagdad,16.724,186,popular,Fantasy,1970
1970-01-01 00:00:00.000002012,Interview with a Hitman,16.723,106,not_popular,Action,1970
1970-01-01 00:00:00.000002012,Interview with a Hitman,16.723,106,not_popular,Thriller,1970
1970-01-01 00:00:00.000002017,Avicii: True Stories,16.721,288,popular,Music,1970
1970-01-01 00:00:00.000002017,Avicii: True Stories,16.721,288,popular,Documentary,1970
1970-01-01 00:00:00.000001997,Funny Games,16.719,1326,popular,Drama,1970
1970-01-01 00:00:00.000001997,Funny Games,16.719,1326,popular,Horror,1970
1970-01-01 00:00:00.000001997,Funny Games,16.719,1326,popular,Thriller,1970
1970-01-01 00:00:00.000002020,The Main Event,16.718,152,average,Family,1970
1970-01-01 00:00:00.000002020,The Main Event,16.718,152,average,Comedy,1970
1970-01-01 00:00:00.000002013,"Secretly, Greatly",16.717,134,average,Action,1970
1970-01-01 00:00:00.000002013,"Secretly, Greatly",16.717,134,average,Drama,1970
1970-01-01 00:00:00.000002013,"Secretly, Greatly",16.717,134,average,Comedy,1970
1970-01-01 00:00:00.000002020,Synchronic,16.716,436,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002020,Synchronic,16.716,436,below_avg,Drama,1970
1970-01-01 00:00:00.000002020,Synchronic,16.716,436,below_avg,Thriller,1970
1970-01-01 00:00:00.000002020,Synchronic,16.716,436,below_avg,Horror,1970
1970-01-01 00:00:00.000002012,Killing Them Softly,16.711,1667,below_avg,Crime,1970
1970-01-01 00:00:00.000002012,Killing Them Softly,16.711,1667,below_avg,Thriller,1970
1970-01-01 00:00:00.000002018,Detective Dee: The Four Heavenly Kings,16.709,137,below_avg,Mystery,1970
1970-01-01 00:00:00.000002018,Detective Dee: The Four Heavenly Kings,16.709,137,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002018,Detective Dee: The Four Heavenly Kings,16.709,137,below_avg,Adventure,1970
1970-01-01 00:00:00.000002018,Detective Dee: The Four Heavenly Kings,16.709,137,below_avg,Action,1970
1970-01-01 00:00:00.000002016,Dou kyu sei – Classmates,16.708,209,popular,Romance,1970
1970-01-01 00:00:00.000002016,Dou kyu sei – Classmates,16.708,209,popular,Animation,1970
1970-01-01 00:00:00.000002017,Song to Song,16.707,724,not_popular,Drama,1970
1970-01-01 00:00:00.000002017,Song to Song,16.707,724,not_popular,Romance,1970
1970-01-01 00:00:00.000002011,Shark Night 3D,16.705,407,not_popular,Thriller,1970
1970-01-01 00:00:00.000002011,Shark Night 3D,16.705,407,not_popular,Horror,1970
1970-01-01 00:00:00.000002018,Spinning Man,16.703,328,not_popular,Mystery,1970
1970-01-01 00:00:00.000002018,Spinning Man,16.703,328,not_popular,Thriller,1970
1970-01-01 00:00:00.000001993,Kika,16.703,200,average,Comedy,1970
1970-01-01 00:00:00.000001993,Kika,16.703,200,average,Drama,1970
1970-01-01 00:00:00.000002015,Me and Earl and the Dying Girl,16.695,2179,popular,Comedy,1970
1970-01-01 00:00:00.000002015,Me and Earl and the Dying Girl,16.695,2179,popular,Drama,1970
1970-01-01 00:00:00.000002014,About Last Night,16.695,434,below_avg,Comedy,1970
1970-01-01 00:00:00.000002014,About Last Night,16.695,434,below_avg,Romance,1970
1970-01-01 00:00:00.000002006,Little Children,16.694,719,average,Drama,1970
1970-01-01 00:00:00.000002006,Little Children,16.694,719,average,Romance,1970
1970-01-01 00:00:00.000002006,Little Children,16.694,719,average,Comedy,1970
1970-01-01 00:00:00.000002003,Gigli,16.693,353,not_popular,Romance,1970
1970-01-01 00:00:00.000002003,Gigli,16.693,353,not_popular,Crime,1970
1970-01-01 00:00:00.000002003,Gigli,16.693,353,not_popular,Comedy,1970
1970-01-01 00:00:00.000002003,Gigli,16.693,353,not_popular,Drama,1970
1970-01-01 00:00:00.000001931,M,16.691,1549,popular,Drama,1970
1970-01-01 00:00:00.000001931,M,16.691,1549,popular,Action,1970
1970-01-01 00:00:00.000001931,M,16.691,1549,popular,Thriller,1970
1970-01-01 00:00:00.000001931,M,16.691,1549,popular,Crime,1970
1970-01-01 00:00:00.000001995,Problem Child 3: Junior in Love,16.69,156,not_popular,Comedy,1970
1970-01-01 00:00:00.000001964,The Fall of the Roman Empire,16.69,131,below_avg,Drama,1970
1970-01-01 00:00:00.000001964,The Fall of the Roman Empire,16.69,131,below_avg,History,1970
1970-01-01 00:00:00.000001964,The Fall of the Roman Empire,16.69,131,below_avg,War,1970
1970-01-01 00:00:00.000001996,Last Man Standing,16.69,650,below_avg,Action,1970
1970-01-01 00:00:00.000001996,Last Man Standing,16.69,650,below_avg,Crime,1970
1970-01-01 00:00:00.000001996,Last Man Standing,16.69,650,below_avg,Drama,1970
1970-01-01 00:00:00.000001996,Last Man Standing,16.69,650,below_avg,Thriller,1970
1970-01-01 00:00:00.000001996,Last Man Standing,16.69,650,below_avg,Mystery,1970
1970-01-01 00:00:00.000002021,The Little Prince(ss),16.689,106,popular,Family,1970
1970-01-01 00:00:00.000002021,The Little Prince(ss),16.689,106,popular,Drama,1970
1970-01-01 00:00:00.000002013,The Reluctant Fundamentalist,16.689,172,average,Thriller,1970
1970-01-01 00:00:00.000002016,May God Save Us,16.687,337,average,Thriller,1970
1970-01-01 00:00:00.000002016,May God Save Us,16.687,337,average,Crime,1970
1970-01-01 00:00:00.000002016,May God Save Us,16.687,337,average,Action,1970
1970-01-01 00:00:00.000002018,Sex School: Dorms of Desire,16.683,1,popular,Comedy,1970
1970-01-01 00:00:00.000002013,Romeo & Juliet,16.682,493,average,Drama,1970
1970-01-01 00:00:00.000002013,Romeo & Juliet,16.682,493,average,Romance,1970
1970-01-01 00:00:00.000002015,Far from the Madding Crowd,16.681,852,average,Drama,1970
1970-01-01 00:00:00.000002015,Far from the Madding Crowd,16.681,852,average,Romance,1970
1970-01-01 00:00:00.000001997,The Edge,16.68,880,average,Action,1970
1970-01-01 00:00:00.000001997,The Edge,16.68,880,average,Adventure,1970
1970-01-01 00:00:00.000001997,The Edge,16.68,880,average,Drama,1970
1970-01-01 00:00:00.000002017,Suburbicon,16.679,1416,not_popular,Thriller,1970
1970-01-01 00:00:00.000002017,Suburbicon,16.679,1416,not_popular,Crime,1970
1970-01-01 00:00:00.000002017,Suburbicon,16.679,1416,not_popular,Drama,1970
1970-01-01 00:00:00.000002017,Suburbicon,16.679,1416,not_popular,Mystery,1970
1970-01-01 00:00:00.000001975,Death Race 2000,16.679,332,below_avg,Action,1970
1970-01-01 00:00:00.000001975,Death Race 2000,16.679,332,below_avg,Comedy,1970
1970-01-01 00:00:00.000001975,Death Race 2000,16.679,332,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000001972,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,16.676,704,average,Comedy,1970
1970-01-01 00:00:00.000002016,Curve,16.674,19,popular,Thriller,1970
1970-01-01 00:00:00.000002016,Curve,16.674,19,popular,Horror,1970
1970-01-01 00:00:00.000002002,Hey Arnold! The Movie,16.671,290,below_avg,Animation,1970
1970-01-01 00:00:00.000002002,Hey Arnold! The Movie,16.671,290,below_avg,Comedy,1970
1970-01-01 00:00:00.000002002,Hey Arnold! The Movie,16.671,290,below_avg,Family,1970
1970-01-01 00:00:00.000002011,Mardock Scramble: The Second Combustion,16.666,54,below_avg,Animation,1970
1970-01-01 00:00:00.000002011,Mardock Scramble: The Second Combustion,16.666,54,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000001991,Close My Eyes,16.666,44,below_avg,Drama,1970
1970-01-01 00:00:00.000001991,Close My Eyes,16.666,44,below_avg,Romance,1970
1970-01-01 00:00:00.000002020,The Half of It,16.665,1193,popular,Comedy,1970
1970-01-01 00:00:00.000002020,The Half of It,16.665,1193,popular,Romance,1970
1970-01-01 00:00:00.000001982,The Secret of NIMH,16.665,606,popular,Family,1970
1970-01-01 00:00:00.000001982,The Secret of NIMH,16.665,606,popular,Animation,1970
1970-01-01 00:00:00.000001982,The Secret of NIMH,16.665,606,popular,Fantasy,1970
1970-01-01 00:00:00.000001982,The Secret of NIMH,16.665,606,popular,Adventure,1970
1970-01-01 00:00:00.000002009,The Girlfriend Experience,16.664,225,not_popular,Drama,1970
1970-01-01 00:00:00.000002004,The Prince & Me,16.663,811,below_avg,Comedy,1970
1970-01-01 00:00:00.000002004,The Prince & Me,16.663,811,below_avg,Romance,1970
1970-01-01 00:00:00.000002000,Road Trip,16.663,1488,below_avg,Comedy,1970
1970-01-01 00:00:00.000002000,Road Trip,16.663,1488,below_avg,Adventure,1970
1970-01-01 00:00:00.000001993,The Visitors,16.661,1540,average,Fantasy,1970
1970-01-01 00:00:00.000001993,The Visitors,16.661,1540,average,Comedy,1970
1970-01-01 00:00:00.000002016,Kicks,16.659,105,average,Drama,1970
1970-01-01 00:00:00.000002016,Kicks,16.659,105,average,Crime,1970
1970-01-01 00:00:00.000002016,Kicks,16.659,105,average,Action,1970
1970-01-01 00:00:00.000002015,Green Room,16.659,2128,average,Horror,1970
1970-01-01 00:00:00.000002015,Green Room,16.659,2128,average,Crime,1970
1970-01-01 00:00:00.000002015,Green Room,16.659,2128,average,Thriller,1970
1970-01-01 00:00:00.000001983,Flashdance,16.658,1121,below_avg,Drama,1970
1970-01-01 00:00:00.000001983,Flashdance,16.658,1121,below_avg,Romance,1970
1970-01-01 00:00:00.000002011,Lucky Trouble,16.657,63,below_avg,Romance,1970
1970-01-01 00:00:00.000002011,Lucky Trouble,16.657,63,below_avg,Comedy,1970
1970-01-01 00:00:00.000002003,Intolerable Cruelty,16.656,1143,below_avg,Crime,1970
1970-01-01 00:00:00.000002003,Intolerable Cruelty,16.656,1143,below_avg,Comedy,1970
1970-01-01 00:00:00.000002003,Intolerable Cruelty,16.656,1143,below_avg,Romance,1970
1970-01-01 00:00:00.000002004,Before the Fall,16.656,218,average,Drama,1970
1970-01-01 00:00:00.000002017,6 Days,16.654,557,below_avg,Action,1970
1970-01-01 00:00:00.000002017,6 Days,16.654,557,below_avg,Drama,1970
1970-01-01 00:00:00.000002017,6 Days,16.654,557,below_avg,History,1970
1970-01-01 00:00:00.000002017,6 Days,16.654,557,below_avg,Thriller,1970
1970-01-01 00:00:00.000002021,Heroes: Silence and Rock & Roll,16.652,70,popular,Documentary,1970
1970-01-01 00:00:00.000002021,Heroes: Silence and Rock & Roll,16.652,70,popular,Music,1970
1970-01-01 00:00:00.000002019,Bring the Soul: The Movie,16.652,323,popular,Music,1970
1970-01-01 00:00:00.000002019,Bring the Soul: The Movie,16.652,323,popular,Documentary,1970
1970-01-01 00:00:00.000002015,Knight of Cups,16.652,523,not_popular,Romance,1970
1970-01-01 00:00:00.000002015,Knight of Cups,16.652,523,not_popular,Drama,1970
1970-01-01 00:00:00.000001998,Senseless,16.652,269,below_avg,Comedy,1970
1970-01-01 00:00:00.000001998,Senseless,16.652,269,below_avg,Romance,1970
1970-01-01 00:00:00.000001983,Staying Alive,16.652,353,not_popular,Drama,1970
1970-01-01 00:00:00.000001983,Staying Alive,16.652,353,not_popular,Music,1970
1970-01-01 00:00:00.000002016,"I, Daniel Blake",16.65,1106,popular,Drama,1970
1970-01-01 00:00:00.000002019,We Have Always Lived in the Castle,16.645,213,not_popular,Drama,1970
1970-01-01 00:00:00.000002019,We Have Always Lived in the Castle,16.645,213,not_popular,Mystery,1970
1970-01-01 00:00:00.000002019,We Have Always Lived in the Castle,16.645,213,not_popular,Thriller,1970
1970-01-01 00:00:00.000002022,Shut In,16.644,23,below_avg,Horror,1970
1970-01-01 00:00:00.000002022,Shut In,16.644,23,below_avg,Thriller,1970
1970-01-01 00:00:00.000002007,Transformers,16.643,9157,average,Adventure,1970
1970-01-01 00:00:00.000002007,Transformers,16.643,9157,average,Science Fiction,1970
1970-01-01 00:00:00.000002007,Transformers,16.643,9157,average,Action,1970
1970-01-01 00:00:00.000002018,Lizzie,16.642,186,below_avg,Crime,1970
1970-01-01 00:00:00.000002018,Lizzie,16.642,186,below_avg,Drama,1970
1970-01-01 00:00:00.000002018,Lizzie,16.642,186,below_avg,Thriller,1970
1970-01-01 00:00:00.000001999,The Insider,16.641,1385,popular,Drama,1970
1970-01-01 00:00:00.000001999,The Insider,16.641,1385,popular,Thriller,1970
1970-01-01 00:00:00.000001999,The Insider,16.641,1385,popular,History,1970
1970-01-01 00:00:00.000001980,Popeye,16.638,462,not_popular,Action,1970
1970-01-01 00:00:00.000001980,Popeye,16.638,462,not_popular,Adventure,1970
1970-01-01 00:00:00.000001980,Popeye,16.638,462,not_popular,Comedy,1970
1970-01-01 00:00:00.000001980,Popeye,16.638,462,not_popular,Family,1970
1970-01-01 00:00:00.000002003,The Order,16.636,248,not_popular,Drama,1970
1970-01-01 00:00:00.000002003,The Order,16.636,248,not_popular,Fantasy,1970
1970-01-01 00:00:00.000002003,The Order,16.636,248,not_popular,Horror,1970
1970-01-01 00:00:00.000002003,The Order,16.636,248,not_popular,Mystery,1970
1970-01-01 00:00:00.000002003,The Order,16.636,248,not_popular,Romance,1970
1970-01-01 00:00:00.000002003,The Order,16.636,248,not_popular,Thriller,1970
1970-01-01 00:00:00.000002002,Queen of the Damned,16.634,792,below_avg,Drama,1970
1970-01-01 00:00:00.000002002,Queen of the Damned,16.634,792,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002002,Queen of the Damned,16.634,792,below_avg,Horror,1970
1970-01-01 00:00:00.000002015,Youth,16.633,1712,average,Comedy,1970
1970-01-01 00:00:00.000002015,Youth,16.633,1712,average,Drama,1970
1970-01-01 00:00:00.000001970,Two Mules for Sister Sara,16.632,416,average,Western,1970
1970-01-01 00:00:00.000002000,Vertical Limit,16.632,805,below_avg,Adventure,1970
1970-01-01 00:00:00.000002000,Vertical Limit,16.632,805,below_avg,Action,1970
1970-01-01 00:00:00.000002000,Vertical Limit,16.632,805,below_avg,Thriller,1970
1970-01-01 00:00:00.000001989,Turner & Hooch,16.632,1004,below_avg,Action,1970
1970-01-01 00:00:00.000001989,Turner & Hooch,16.632,1004,below_avg,Comedy,1970
1970-01-01 00:00:00.000001989,Turner & Hooch,16.632,1004,below_avg,Thriller,1970
1970-01-01 00:00:00.000001989,Turner & Hooch,16.632,1004,below_avg,Crime,1970
1970-01-01 00:00:00.000001989,Turner & Hooch,16.632,1004,below_avg,Family,1970
1970-01-01 00:00:00.000002020,Words Bubble Up Like Soda Pop,16.629,132,popular,Animation,1970
1970-01-01 00:00:00.000002020,Words Bubble Up Like Soda Pop,16.629,132,popular,Romance,1970
1970-01-01 00:00:00.000002020,Words Bubble Up Like Soda Pop,16.629,132,popular,Music,1970
1970-01-01 00:00:00.000002020,Words Bubble Up Like Soda Pop,16.629,132,popular,Drama,1970
1970-01-01 00:00:00.000002019,Martin Eden,16.625,538,average,Romance,1970
1970-01-01 00:00:00.000002019,Martin Eden,16.625,538,average,Drama,1970
1970-01-01 00:00:00.000001961,Yojimbo,16.619,1006,popular,Drama,1970
1970-01-01 00:00:00.000001961,Yojimbo,16.619,1006,popular,Thriller,1970
1970-01-01 00:00:00.000002015,Our Little Sister,16.618,302,popular,Drama,1970
1970-01-01 00:00:00.000002015,Our Little Sister,16.618,302,popular,Family,1970
1970-01-01 00:00:00.000002007,The Nanny Diaries,16.616,846,below_avg,Comedy,1970
1970-01-01 00:00:00.000002007,The Nanny Diaries,16.616,846,below_avg,Drama,1970
1970-01-01 00:00:00.000002007,The Nanny Diaries,16.616,846,below_avg,Romance,1970
1970-01-01 00:00:00.000001989,Bill & Ted's Excellent Adventure,16.611,1377,average,Adventure,1970
1970-01-01 00:00:00.000001989,Bill & Ted's Excellent Adventure,16.611,1377,average,Comedy,1970
1970-01-01 00:00:00.000001989,Bill & Ted's Excellent Adventure,16.611,1377,average,Science Fiction,1970
1970-01-01 00:00:00.000001997,Turbulence,16.61,160,not_popular,Action,1970
1970-01-01 00:00:00.000001997,Turbulence,16.61,160,not_popular,Thriller,1970
1970-01-01 00:00:00.000001997,Turbulence,16.61,160,not_popular,Crime,1970
1970-01-01 00:00:00.000002015,Grandma,16.609,296,below_avg,Comedy,1970
1970-01-01 00:00:00.000002015,Grandma,16.609,296,below_avg,Drama,1970
1970-01-01 00:00:00.000002015,Pawn Sacrifice,16.608,732,average,Thriller,1970
1970-01-01 00:00:00.000002015,Pawn Sacrifice,16.608,732,average,Drama,1970
1970-01-01 00:00:00.000002013,Persona 3 the Movie: #1 Spring of Birth,16.606,28,popular,Animation,1970
1970-01-01 00:00:00.000002013,Persona 3 the Movie: #1 Spring of Birth,16.606,28,popular,Action,1970
1970-01-01 00:00:00.000002013,Persona 3 the Movie: #1 Spring of Birth,16.606,28,popular,Fantasy,1970
1970-01-01 00:00:00.000002017,The Thousand Faces of Dunjia,16.601,39,not_popular,Adventure,1970
1970-01-01 00:00:00.000002017,The Thousand Faces of Dunjia,16.601,39,not_popular,Action,1970
1970-01-01 00:00:00.000002017,The Thousand Faces of Dunjia,16.601,39,not_popular,Fantasy,1970
1970-01-01 00:00:00.000002012,Ruby Sparks,16.601,1290,average,Comedy,1970
1970-01-01 00:00:00.000002012,Ruby Sparks,16.601,1290,average,Romance,1970
1970-01-01 00:00:00.000002012,Ruby Sparks,16.601,1290,average,Fantasy,1970
1970-01-01 00:00:00.000002012,Ruby Sparks,16.601,1290,average,Drama,1970
